0.670183386,-907
0.755528882,-906
0.903728212,-905
1.056307541,-904
1.145289951,-903
1.150042895,-902
1.104108983,-901
1.020675881,-900
1.092206993,-899
1.258754931,-898
1.30895668,-897
1.276380083,-896
1.215986844,-895
1.168353649,-894
1.143795367,-893
1.139743447,-892
1.136677167,-891
1.107900122,-890
1.084417212,-889
1.097243151,-888
1.082751578,-887
1.012462681,-886
0.831016575,-885
0.591930854,-884
0.54763874,-883
0.642286827,-882
0.730555594,-881
0.765688125,-880
0.694527154,-879
0.599856634,-878
0.575281528,-877
0.583190483,-876
0.584835086,-875
0.632339293,-874
0.681967604,-873
0.700334439,-872
0.678971426,-871
0.649089567,-870
0.635817775,-869
0.658544982,-868
0.709788452,-867
0.747045087,-866
0.705655213,-865
0.648328254,-864
0.644768453,-863
0.659857299,-862
0.675584077,-861
0.73568569,-860
0.80143195,-859
0.820215193,-858
0.845667982,-857
0.866896398,-856
0.917487916,-855
0.989568631,-854
0.969300618,-853
0.826657606,-852
0.814064407,-851
0.987437517,-850
1.066214416,-849
1.058198905,-848
1.039244611,-847
1.021078269,-846
1.008911292,-845
1.012144416,-844
1.003648002,-843
0.988444188,-842
0.97405216,-841
0.918344567,-840
0.91649807,-839
1.023680471,-838
1.083616642,-837
1.065914378,-836
1.01938179,-835
1.052013067,-834
1.05215187,-833
0.998874027,-832
0.994257081,-831
0.978017153,-830
0.950235562,-829
0.901168071,-828
0.910549178,-827
0.937824629,-826
0.920102736,-825
0.864493287,-824
0.822570635,-823
0.827099251,-822
0.829244386,-821
0.830497817,-820
0.871545591,-819
0.889343194,-818
0.865115796,-817
0.863316968,-816
0.888768354,-815
0.90655334,-814
0.905151291,-813
0.84787761,-812
0.837320185,-811
0.90482181,-810
0.951374026,-809
0.945325589,-808
0.92332885,-807
0.863562327,-806
0.813676039,-805
0.798993787,-804
0.779210883,-803
0.716819725,-802
0.579946143,-801
0.487872216,-800
0.461966566,-799
0.470523268,-798
0.481348485,-797
0.485798587,-796
0.500890237,-795
0.504078495,-794
0.499806453,-793
0.483368837,-792
0.472236572,-791
0.496053169,-790
0.535979304,-789
0.52353332,-788
0.477132525,-787
0.433848484,-786
0.393599878,-785
0.391231818,-784
0.372716365,-783
0.306970105,-782
0.240660222,-781
0.211256461,-780
-0.251964939,-779
-0.36538926,-778
-0.482383197,-777
-0.550055871,-776
-0.622648334,-775
-0.72755521,-774
-0.808987589,-773
-0.894508341,-772
-1.020691303,-771
-1.144757173,-770
-1.231852425,-769
-1.31261883,-768
-1.384626639,-767
-1.416755982,-766
-1.431477492,-765
-1.481867114,-764
-1.515039582,-763
-1.483605655,-762
-1.474253991,-761
-1.527489772,-760
-1.598966205,-759
-1.628184895,-758
-1.576140855,-757
-1.49473792,-756
-1.451919359,-755
-1.450040614,-754
-1.416251245,-753
-1.37226618,-752
-1.417695355,-751
-1.511702706,-750
-1.546739898,-749
-1.493756486,-748
-1.402651375,-747
-1.327449699,-746
-1.344870152,-745
-1.423738184,-744
-1.447713213,-743
-1.397445568,-742
-1.353749325,-741
-1.357025912,-740
-1.396120633,-739
-1.433804892,-738
-1.458831458,-737
-1.518025945,-736
-1.539869861,-735
-1.497584078,-734
-1.465056553,-733
-1.451765133,-732
-1.437338054,-731
-1.436272497,-730
-1.47827787,-729
-1.512922489,-728
-1.482638241,-727
-1.408988634,-726
-1.344652834,-725
-1.306763876,-724
-1.270766281,-723
-1.241816784,-722
-1.285403667,-721
-1.322148554,-720
-1.299125516,-719
-1.290523948,-718
-1.269211409,-717
-1.24453816,-716
-1.216732734,-715
-1.137481943,-714
-1.052801018,-713
-1.043837722,-712
-1.075999312,-711
-1.09321086,-710
-1.04619737,-709
-1.017257687,-708
-1.057776888,-707
-1.097471685,-706
-1.100068279,-705
-1.091576071,-704
-1.116525524,-703
-1.135828928,-702
-1.132363064,-701
-1.106597619,-700
-1.055062522,-699
-1.028136181,-698
-1.034887044,-697
-1.052449104,-696
-1.077359299,-695
-1.106820544,-694
-1.161234046,-693
-1.243538499,-692
-1.332147964,-691
-1.382530577,-690
-1.324726921,-689
-1.251068902,-688
-1.210420712,-687
-1.173786587,-686
-1.180878148,-685
-1.206745943,-684
-1.129788903,-683
-0.972554772,-682
-0.901772354,-681
-0.918789017,-680
-0.889999353,-679
-0.875688644,-678
-0.978941103,-677
-1.11593386,-676
-1.180192546,-675
-1.222443278,-674
-1.221286588,-673
-1.247816149,-672
-1.322051813,-671
-1.400409499,-670
-1.49503235,-669
-1.528190797,-668
-1.54359931,-667
-1.512600017,-666
-1.431828004,-665
-1.430888631,-664
-1.502098674,-663
-1.636597186,-662
-1.738610235,-661
-1.726510556,-660
-1.689580599,-659
-1.645598337,-658
-1.627413769,-657
-1.645135661,-656
-1.641672602,-655
-1.63267145,-654
-1.596456538,-653
-1.564489832,-652
-1.511632604,-651
-1.45196142,-650
-1.513301042,-649
-1.598994246,-648
-1.617823757,-647
-1.611234129,-646
-1.598854041,-645
-1.574654684,-644
-1.52425104,-643
-1.49822902,-642
-1.485288113,-641
-1.441614302,-640
-1.439959885,-639
-1.434674162,-638
-1.385940359,-637
-1.38095187,-636
-1.408638122,-635
-1.456237668,-634
-1.498579532,-633
-1.513385165,-632
-1.464944389,-631
-1.337496779,-630
-1.326051857,-629
-1.387903226,-628
-1.350821848,-627
-1.250008953,-626
-1.234695779,-625
-1.246840323,-624
-1.20620335,-623
-1.138530675,-622
-1.123098327,-621
-1.105436723,-620
-1.042819835,-619
-0.969581028,-618
-0.967777993,-617
-1.02023704,-616
-1.110953783,-615
-1.201373293,-614
-1.234732233,-613
-1.174868968,-612
-1.133688,-611
-1.16862845,-610
-1.214166985,-609
-1.23349142,-608
-1.216432696,-607
-1.22680505,-606
